Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	24635	-	0	0	0	0	0	0	5	173	0	0	0	0	0	0	0	2	0	0	106	243	0	0	0	0	7	0	2
fsh-generated/resources/Bundle-ExampleTDDUIBundle.json	22966	19	32	0	0	0	0	0	2	1861	0	0	0	0	0	0	0	0	0	0	61	141	0	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	4076	10	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	45	61	0	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	4078	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	42	41	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TDDUIEncounterParticipant.json	652	9	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	7826	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-input-tddui-task-transport-codesystem.json	1900	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	22	177	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-encounter-identifier.json	626	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	126	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-identifier.json	585	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	19	137	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-tddui-encounter-evenement-example.json	3676	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	23	27	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-tddui-encounter-sejour-example.json	1671	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0
fsh-generated/resources/Location-tddui-event-location-example.json	325	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0
fsh-generated/resources/Organization-tddui-organization-example.json	537	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-patient-example.json	1945	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-patient-ins-example.json	2407	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	65	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-tddui-practitioner-example.json	1015	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-tddui-practitioner-role-example.json	1510	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	36	0	0	0	0	0	0	1
fsh-generated/resources/Questionnaire-tddui-questionnaire-aggir-pa-ssiad.json	43524	14	0	0	0	0	0	0	2	63	0	0	0	0	0	0	0	0	0	0	211	109	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-aggir-ph-ssiad.json	29562	22	0	0	0	0	1	0	1	34	0	0	0	0	0	0	0	1	0	0	151	101	0	0	0	0	4	0	1
fsh-generated/resources/Questionnaire-tddui-questionnaire-serafin.json	12402	12	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	89	35	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-situation-ssiad.json	3635	7	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	24	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-pa-example.json	26545	11	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	0	0	0	149	48	1	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-ph-example.json	17969	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	107	49	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-precision-example.json	1977	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	29	23	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-sans-precision-example.json	1436	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-situation-ssiad-example.json	2124	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	38	22	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tddui-admission-date.json	1315	7	0	17	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	42	196	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-attachment.json	1597	8	0	30	0	0	0	0	0	10	0	0	0	0	0	1	0	1	0	0	38	255	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-birth-order.json	1978	7	0	47	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	271	0	0	0	0	1	0	2
fsh-generated/resources/StructureDefinition-tddui-bundle.json	11529	9	0	1249	0	0	0	0	0	74	0	0	1	0	0	0	0	3	0	0	757	2204	0	0	0	0	28	0	2
fsh-generated/resources/StructureDefinition-tddui-comment.json	2006	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	88	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-document-reference.json	14658	9	0	22	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	215	373	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-tddui-encounter-evenement.json	30681	11	0	46	0	0	0	0	0	215	0	0	1	0	0	0	0	1	0	0	512	943	0	0	0	0	21	1	1
fsh-generated/resources/StructureDefinition-tddui-encounter-sejour.json	9001	14	0	22	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	222	435	0	0	1	0	9	0	1
fsh-generated/resources/StructureDefinition-tddui-entry-mode-label.json	1322	7	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	36	72	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-cancel-reason.json	1556	7	0	11	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	92	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-label.json	1327	8	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	114	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-reason.json	1341	7	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	111	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-report.json	1397	7	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	42	115	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-exercise-mode.json	1843	12	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	52	125	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-exit-mode-label.json	1316	7	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	98	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-human-name.json	1029	8	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	43	117	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-meal.json	1285	7	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	108	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-organization.json	1748	7	0	30	1	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	267	656	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-tddui-outside-service.json	1409	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	37	71	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-patient-ins.json	8332	8	0	36	0	0	0	0	0	43	0	0	1	0	0	0	0	2	0	0	388	726	0	0	0	0	16	1	2
fsh-generated/resources/StructureDefinition-tddui-patient-present.json	1360	8	0	8	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	36	75	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-patient.json	8903	8	0	32	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	345	542	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-tddui-practitioner-role.json	3743	7	0	14	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	117	191	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-tddui-practitioner.json	2727	8	0	27	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	212	420	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-tddui-profession.json	1725	7	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	45	86	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-tddui-qr-participant.json	3204	7	0	9	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	91	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-questionnaire-response.json	16710	9	0	23	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	256	340	0	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-tddui-ressources-used.json	4149	8	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	82	104	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-tddui-task-transport-professionnel.json	5841	7	0	71	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	0	231	395	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-tddui-task-transport-usager.json	8272	8	0	29	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	296	425	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-tddui-task-transport.json	10301	9	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	290	362	0	0	0	0	11	0	1
fsh-generated/resources/Task-tddui-task-transport-example.json	2193	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	27	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-task-transport-professionel-example.json	2975	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-task-transport-usager-example.json	3332	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-tddui-serafin-valueset.json	852	7	0	0	1	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	19	148	0	0	0	0	0	0	0
