Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	38848	-	0	0	0	0	0	0	8	124	0	0	0	0	0	0	0	2	0	0	292	336	0	0	0	11	0	2
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	16469	21	1	0	0	1	0	0	0	71	0	0	0	0	0	0	0	0	0	0	93	59	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-ror-serveur.json	16704	14	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	96	33	0	1	0	3	0	0
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	708	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	1532	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1259	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	88	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	729	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	53	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	821	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	68	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-status.json	590	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-type.json	580	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-update-date.json	621	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-crisis-type.json	563	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-feature.json	626	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-type.json	586	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-gender-capacity-available.json	648	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-high.json	775	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-low.json	770	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-equipment-type.json	687	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-intervention-zone.json	670	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-patient-type.json	668	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	5	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-psychiatric-sector.json	667	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-limit-value.json	604	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-commune-cog.json	601	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-near-insee-code.json	666	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-nb-capacity.json	574	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-closing-type.json	653	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	1
fsh-generated/resources/SearchParameter-ror-sp-organization-drop-zone.json	596	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-oi-name.json	555	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-period-end.json	561	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-amount-value.json	639	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-dependency-level.json	683	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-residential-type.json	666	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-type.json	590	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-unit.json	647	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-validity-start-date.json	672	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-welcome-type.json	698	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-special-price.json	619	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-residential-number.json	607	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-residential-type.json	602	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-temporality-capacity.json	630	2	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-temporary-assignement.json	633	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RORPractitionerRoleName.json	4159	7	0	0	0	0	0	67	0	64	0	0	1	0	0	0	0	1	0	0	173	835	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-act-type.json	1623	3	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	61	215	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-effective-opening-closing-date.json	1717	3	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	55	176	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-number-days-of-week.json	1630	4	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	48	126	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-type-of-time.json	2021	3	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	0	0	0	51	132	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-commune-cog.json	1700	3	0	0	0	0	0	17	0	11	0	0	0	0	0	0	0	0	0	0	50	113	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-confidence-geolocation.json	1600	3	0	0	1	0	0	17	0	11	0	0	0	0	0	0	0	0	0	0	48	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-confidentiality-level.json	1989	4	0	0	0	0	0	28	0	20	0	0	0	0	0	0	0	0	0	0	70	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-confidentiality-level.json	1803	3	0	0	0	0	0	30	0	19	0	0	0	0	0	0	0	0	0	0	50	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-description.json	1447	3	0	0	0	0	0	17	0	11	0	0	0	0	0	0	0	0	0	0	48	79	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ror-contact-function-contact.json	1957	3	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	51	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-telecom-confidentiality-level.json	1652	4	0	0	0	0	0	25	0	13	0	0	0	0	0	0	0	0	0	0	50	127	0	0	1	0	0	0
fsh-generated/resources/StructureDefinition-ror-contact-telecom-usage.json	1384	3	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	47	104	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-coordinate-reliability.json	1891	3	0	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	0	49	102	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-contact-telecom.json	3474	6	0	0	0	0	0	38	0	30	0	0	0	0	0	0	0	1	0	0	123	160	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-contact.json	5018	7	0	0	0	0	0	53	0	43	0	0	0	0	0	0	0	0	0	0	188	236	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-no-consent-habilitation.json	1859	3	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	50	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-patient-type.json	3475	6	0	0	0	0	0	38	0	40	0	0	0	0	0	0	0	0	0	0	147	187	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ror-healthcareservice-psychiatric-sector.json	1773	3	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	50	91	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-sensitive-unit.json	1744	3	0	0	0	0	0	17	0	11	0	0	0	0	0	0	0	0	0	0	49	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice.json	30143	25	0	0	0	0	0	346	0	365	0	0	1	0	0	0	0	2	0	0	1105	1430	0	1	0	26	1	1
fsh-generated/resources/StructureDefinition-ror-location-equipment-limit.json	3219	5	1	0	0	0	0	43	0	30	0	0	0	0	0	0	0	1	0	0	116	152	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-location-equipment.json	3984	6	0	0	0	0	0	34	0	33	0	0	0	0	0	0	0	0	0	0	127	151	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-location-residential-capacity.json	3074	5	0	0	0	0	0	82	0	31	0	0	0	0	0	0	0	0	0	0	116	143	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-location-status.json	1710	3	0	0	0	0	0	16	0	12	0	0	0	0	0	0	0	0	0	0	49	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-location-supported-capacity.json	11147	13	0	0	0	0	0	112	0	133	0	0	0	0	0	0	0	0	0	0	405	379	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ror-location.json	16676	16	0	0	0	0	0	278	1	277	0	0	1	0	0	0	0	2	0	0	859	989	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ror-measure.json	2345	26	0	0	0	0	0	136	0	123	0	0	0	0	0	0	0	1	0	0	378	574	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ror-measurereport.json	2071	4	0	0	0	0	0	98	0	94	0	0	0	0	0	0	0	0	0	0	304	364	0	1	0	5	0	1
fsh-generated/resources/StructureDefinition-ror-meta-comment.json	1459	3	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	1	0	0	49	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-meta-creation-date.json	1849	4	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	49	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-accessibility-location.json	1945	3	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	50	73	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-organization-accomodation-family.json	1603	4	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	50	53	0	0	0	1	0	0
