Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	66225	-	0	0	0	0	0	0	8	14	0	0	0	0	1	0	0	0	0	0	13	218	763	0	0	0	0	11	0	0
fsh-generated/resources/Basic-tddui-basic-decision-example.json	5389	2	0	0	1	0	0	0	0	1784	0	0	0	0	0	0	0	0	0	0	6	23	32	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-bundle-example.json	31287	3	3	0	0	0	0	0	3	88	0	0	0	0	0	0	0	0	0	0	13	101	130	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-ime-bundle-example.json	10604	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	6	40	67	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-pa-bundle-example.json	198240	6	9	0	0	0	0	0	3	65	0	0	0	0	0	0	0	0	0	0	7	452	394	0	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	7809	2	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	6	120	45	0	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	7829	1	0	0	0	0	0	0	1	16	0	0	0	0	1	0	0	0	0	0	7	120	42	0	0	0	0	3	0	0
fsh-generated/resources/CarePlan-tddui-pp-ime-careplan-example.json	1078	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	10	19	0	0	0	0	0	0	0
fsh-generated/resources/CarePlan-tddui-pp-pa-careplan-example.json	1338	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	11	25	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-basic-decision-identifier.json	1080	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	13	47	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-basic-type.json	586	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	5	10	48	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-discriminator.json	1800	1	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	6	18	47	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-encounter-identifier.json	748	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	11	39	0	0	0	0	1	0	0
