Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	66225	-	0	0	0	0	0	0	23	67	0	0	0	0	1	0	0	1	0	0	35	307	1238	0	0	0	0	8	0	1
fsh-generated/resources/Basic-tddui-basic-decision-example.json	5389	9	0	0	2	0	0	0	1	2037	0	0	0	0	0	0	0	0	0	0	13	26	32	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-bundle-example.json	31287	17	55	0	0	0	0	0	3	180	0	0	0	0	0	0	0	1	0	0	19	113	178	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-ime-bundle-example.json	10604	12	12	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	10	47	76	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-pa-bundle-example.json	198240	15	64	0	0	0	0	0	4	1677	0	0	0	0	0	0	0	0	0	0	11	475	325	0	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	7809	3	0	0	0	0	0	0	2	25	0	0	0	0	1	0	0	0	0	0	9	140	73	0	0	1	0	2	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	7829	4	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	8	130	52	0	0	0	0	2	0	0
fsh-generated/resources/CarePlan-tddui-pp-ime-careplan-example.json	1078	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	10	25	0	0	0	0	0	0	0
fsh-generated/resources/CarePlan-tddui-pp-pa-careplan-example.json	1338	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	12	24	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-basic-decision-identifier.json	1080	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	14	119	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-basic-type.json	586	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	4	10	89	0	0	0	0	0	0	0
