Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-pa-example.json	26545	4	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	9	443	137	0	0	0	1	0	0	1
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-ph-example.json	17969	5	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	12	311	124	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-precision-example.json	1977	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	47	82	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-sans-precision-example.json	1436	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	32	80	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-situation-ssiad-example.json	2124	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	61	76	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-tddui-related-person-contact-example.json	865	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	32	0	0	0	0	0	0	0
fsh-generated/resources/Schedule-tddui-schedule-example.json	280	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	28	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-1-example.json	908	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	12	36	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-2-example.json	900	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	10	23	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-3-example.json	919	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	10	21	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-service-request-demande-orientation-example.json	812	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	9	17	0	0	0	0	0	0	0
fsh-generated/resources/Slot-tddui-slot-presence-absence-example.json	1430	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	11	18	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tddui-admission-date.json	1319	1	0	11	0	0	0	0	0	20	0	0	1	0	1	0	0	0	0	0	1	71	1280	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-assessment-method.json	1425	1	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	71	314	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-attachment.json	1944	1	0	7	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	72	335	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-basic-decision.json	24972	3	0	159	0	0	0	0	1	194	0	0	0	0	0	0	0	2	0	0	2	1526	3024	0	0	1	0	33	1	2
