"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"OrganisationInterne","OrganisationInterne","","","",0,*,"","","","null {[]} {[]}
","La classe Organisation Interne est une classe abstraite qui contient les attributs inhérents et communs aux classes décrivant l'organisation opérationnelle interne d'une EG permettant de délivrer la prestation.Une organisation interne peut être composée d’autres organisations internes. Par exemple, les unités fonctionnelles peuvent être regroupées au sein de services qui peuvent être regroupés en pôles.La description de cette organisation interne de l'EG n'est pas obligatoire. Lorsqu'elle est décrite cette organisation porte les ressources opérationnelles.","La classe Organisation Interne est une classe abstraite qui contient les attributs inhérents et communs aux classes décrivant l'organisation opérationnelle interne d'une EG permettant de délivrer la prestation.Une organisation interne peut être composée d’autres organisations internes. Par exemple, les unités fonctionnelles peuvent être regroupées au sein de services qui peuvent être regroupés en pôles.La description de cette organisation interne de l'EG n'est pas obligatoire. Lorsqu'elle est décrite cette organisation porte les ressources opérationnelles.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"OrganisationInterne.identifiantOI","OrganisationInterne.identifiantOI","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de l'organisation interne, unique et persistant au niveau national.","Identifiant de l'organisation interne, unique et persistant au niveau national.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.identifiantOI",0,1,"",""
"OrganisationInterne.nomOI","OrganisationInterne.nomOI","","","",0,1,"","","","string {[]} {[]}
","Nom de l'organisation interne.","Nom de l'organisation interne.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.nomOI",0,1,"",""
"OrganisationInterne.typeOI","OrganisationInterne.typeOI","","","",0,1,"","","","Coding {[]} {[]}
","Type d'organisation interne (pôle, structure interne ou service, unité fonctionnelle, unité élémentaire, etc.).","Type d'organisation interne (pôle, structure interne ou service, unité fonctionnelle, unité élémentaire, etc.).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R207-TypeOrganisationInterne/FHIR/TRE-R207-TypeOrganisationInterne?vs","",,,,"OrganisationInterne.typeOI",0,1,"",""
"OrganisationInterne.contact","OrganisationInterne.contact","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Contact {[]} {[]}
","Personne ou service qui agit comme point de contact auprès d'une autre personne ou d'un autre service. Les moyens de contact sont précisés (numéro de téléphone, fax, email, site internet).","Personne ou service qui agit comme point de contact auprès d'une autre personne ou d'un autre service. Les moyens de contact sont précisés (numéro de téléphone, fax, email, site internet).","","","","","","","","","",,,,,"",,,,"OrganisationInterne.contact",0,*,"",""
"OrganisationInterne.boiteLettresMSS","OrganisationInterne.boiteLettresMSS","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/BoiteLettreMSS {[]} {[]}
","Boîte(s) aux lettres du service de messagerie sécurisée de santé (MSS) rattachée(s) à l'organisation interne.","Boîte(s) aux lettres du service de messagerie sécurisée de santé (MSS) rattachée(s) à l'organisation interne.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.boiteLettresMSS",0,*,"",""
"OrganisationInterne.dateOuverture","OrganisationInterne.dateOuverture","","","",0,1,"","","","date {[]} {[]}
","Date d'ouverture administrative de l'organisation interne.","Date d'ouverture administrative de l'organisation interne.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.dateOuverture",0,1,"",""
"OrganisationInterne.dateFermeture","OrganisationInterne.dateFermeture","","","",0,1,"","","","date {[]} {[]}
","La date de fermeture d'un niveau organisationnel correspond à la date à partir de laquelle un niveau organisationnel n'assure plus aucune prestation. Cette date de fermeture est caractérisée par un type de fermeture. A partir de cette date, les prestations des niveaux organisationnels inférieurs ne sont plus assurées. Lorsqu'il s'agit d'une fermeture temporaire, la date est remise à nulle lorsque le niveau organisationnel est ouvert de nouveau.","La date de fermeture d'un niveau organisationnel correspond à la date à partir de laquelle un niveau organisationnel n'assure plus aucune prestation. Cette date de fermeture est caractérisée par un type de fermeture. A partir de cette date, les prestations des niveaux organisationnels inférieurs ne sont plus assurées. Lorsqu'il s'agit d'une fermeture temporaire, la date est remise à nulle lorsque le niveau organisationnel est ouvert de nouveau.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.dateFermeture",0,1,"",""
"OrganisationInterne.typeFermeture","OrganisationInterne.typeFermeture","","","",0,1,"","","","Coding {[]} {[]}
","Le type de fermeture d'un niveau organisationnel indique la temporalité de la fermeture. Le type de fermeture s'applique au niveau organisationnel sur lequel la fermeture est déclarée, ainsi que tous les niveaux inférieurs rattachés à ce niveau organisationnel. Par exemple, si un service est fermé temporairement, toutes les unités fonctionnelles qui lui sont rattachées sont également fermées temporairement.","Le type de fermeture d'un niveau organisationnel indique la temporalité de la fermeture. Le type de fermeture s'applique au niveau organisationnel sur lequel la fermeture est déclarée, ainsi que tous les niveaux inférieurs rattachés à ce niveau organisationnel. Par exemple, si un service est fermé temporairement, toutes les unités fonctionnelles qui lui sont rattachées sont également fermées temporairement.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R286-TypeFermeture/FHIR/TRE-R286-TypeFermeture?vs","",,,,"OrganisationInterne.typeFermeture",0,1,"",""
"OrganisationInterne.datePrevisionnelleReouverture","OrganisationInterne.datePrevisionnelleReouverture","","","",0,1,"","","","date {[]} {[]}
","La date de réouverture correspond à la date prévisionnelle à partir de laquelle la prestation sera de nouveau assurée. Elle s'applique lors d'une période de fermeture temporaire.","La date de réouverture correspond à la date prévisionnelle à partir de laquelle la prestation sera de nouveau assurée. Elle s'applique lors d'une période de fermeture temporaire.","","","","","","","","","",,,,,"",,,,"OrganisationInterne.datePrevisionnelleReouverture",0,1,"",""
