URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/input-tddui-task-action-valueset,2.2.0-ballot,active,,InputTDDUITaskActionValueSet,InputTDDUITaskActionValueSet,"ValueSet pour la définition des éléments spécifiques des input dans la ressource Task utilisée pour les actions du projet personnalisé.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/input-tddui-task-bilan-valueset,2.2.0-ballot,active,,InputTDDUITaskBilanValueSet,InputTDDUITaskBilanValueSet,"ValueSet pour la définition des éléments spécifiques des input dans la ressource Task utilisée pour le bilan du projet personnalisé.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/input-tddui-task-moyen-ressource-valueset,2.2.0-ballot,active,,InputTDDUITaskMoyenRessourceValueSet,InputTDDUITaskMoyenRessourceValueSet,"ValueSet  pour la définition des éléments spécifiques des input dans la ressource Task utilisée pour les moyens et ressources du projet personnalisé.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/input-tddui-task-prestation-valueset,2.2.0-ballot,active,,InputTDDUITaskPrestationValueSet,InputTDDUITaskPrestationValueSet,"ValueSet pour la définition des éléments spécifiques des input dans la ressource Task utilisée pour les prestations du projet personnalisé.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/input-tddui-task-transport-valueset,2.2.0-ballot,active,,InputTDDUITaskTransportValueSet,InputTaskTransportValueSet,"ValueSet pour la définition des éléments spécifiques des input dans la ressource Task utilisée pour les transports dans le cadre du DUI.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/output-tddui-task-bilan-valueset,2.2.0-ballot,active,,OutputTDDUITaskBilanValueSet,OutputTDDUITaskBilanValueSet,"ValueSet pour la définition des éléments spécifiques des output dans la ressource Task utilisée pour le bilan du projet personnalisé.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-care-plan-supportingInfo-vs,2.2.0-ballot,active,,TDDUICarePlanSupportingInfoVS,TDDUI CarePlan supportingInfo ValueSet,"ValueSet définissant les types de notes pour l'élément CarePlan.supportingInfo.",,
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-discriminator-vs,2.2.0-ballot,active,,TDDUIDiscriminatorVS,TDDUI Discriminator ValueSet,"ValueSet définissant les codes discriminants.",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-encounter-identifier-vs,2.2.0-ballot,active,,TDDUIEncounterIdentifierVs,TDDUI Encounter Identifier Type ValueSet,"ValueSet for TDDUI Encounter's identifier types",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-encounter-participant-vs,2.2.0-ballot,active,,TDDUIEncounterParticipantVs,TDDUI Encounter Participant ValueSet,"ValueSet for TDDUI Encounter's participants",,"Internal"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-encounter-type-vs,2.2.0-ballot,active,,TDDUIEncounterTypeVs,TDDUI Encounter Type ValueSet,"ValueSet for TDDUI Encounter's types",,"THO"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-goal-attente-note-vs,2.2.0-ballot,active,,TDDUIGoalAttenteNoteVS,TDDUI Goal Attente Note ValueSet,"ValueSet définissant les types de notes pour l'élément Goal.note.",,
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-goal-objectif-note-vs,2.2.0-ballot,active,,TDDUIGoalObjectifNoteVS,TDDUI Goal Objectif Note ValueSet,"ValueSet définissant les types de notes pour l'élément Goal.note.",,
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-patient-identifier-vs,2.2.0-ballot,active,,TDDUIPatientIdentifierVs,TDDUI Patient Identifier ValueSet,"ValueSet for TDDUI Patient's identifier types",,"THO (V2),Internal,hl7.fhir.fr.core"
https://interop.esante.gouv.fr/ig/fhir/tddui/ValueSet/tddui-serafin-valueset,2.2.0-ballot,active,,TDDUISerafinValueSet,TDDUI SERAFIN ValueSet,"ValueSet contenant les codes SERAFIN (prestations directes et indirectes) pour le profil TDDUI Encounter Evenement.",,
